Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,ETEC,543,,64B,Understanding Learning Analytics,Halimat Ireti Alabi,21,89.476190476,7.934853796,100.0,73.0,0,0,0,0,0,0,1,2.0,2,4,12
UBCV,2021,W,ETEC,543,,OVERALL,Understanding Learning Analytics,,41,89.951219512,6.131685003,100.0,73.0,0,0,0,0,0,0,1,2.0,5,7,26
UBCV,2021,W,ETEC,544,,65A,Digital Games & Learning,Jennifer Jenson,22,88.136363636,4.443244788,94.0,74.0,0,0,0,0,0,0,1,0.0,2,9,10
UBCV,2021,W,ETEC,544,,65B,Digital Games & Learning,Keri Ewart,22,90.545454545,2.971728257,95.0,83.0,0,0,0,0,0,0,0,0.0,1,6,15
UBCV,2021,W,ETEC,544,,65C,Digital Games & Learning,Samuel Mccready,20,82.8,2.802254731,90.0,78.0,0,0,0,0,0,0,0,2.0,12,5,1
UBCV,2021,W,ETEC,544,,OVERALL,Digital Games & Learning,,64,87.296875,4.716333279,95.0,74.0,0,0,0,0,0,0,1,2.0,15,20,26
UBCV,2021,W,ETEC,565,B,64A,Special Course in Subject Matter Field,Suzanne De Castell,20,85.3,5.740896684,93.0,72.0,0,0,0,0,0,0,1,3.0,2,9,5
UBCV,2021,W,ETEC,565,B,OVERALL,Special Course in Subject Matter Field,,20,85.3,5.740896684,93.0,72.0,0,0,0,0,0,0,1,3.0,2,9,5
UBCV,2021,W,ETEC,565,C,65A,Special Course in Subject Matter Field,Heidi Janz;Michelle Stack,23,89.434782609,2.642761761,96.0,85.0,0,0,0,0,0,0,0,0.0,0,12,11
UBCV,2021,W,ETEC,565,C,OVERALL,Special Course in Subject Matter Field,,23,89.434782609,2.642761761,96.0,85.0,0,0,0,0,0,0,0,0.0,0,12,11
UBCV,2021,W,ETEC,565,E,64A,Special Course in Subject Matter Field,Derek Gladwin,22,91.954545455,2.298597351,95.0,86.0,0,0,0,0,0,0,0,0.0,0,4,18
UBCV,2021,W,ETEC,565,E,OVERALL,Special Course in Subject Matter Field,,22,91.954545455,2.298597351,95.0,86.0,0,0,0,0,0,0,0,0.0,0,4,18
UBCV,2021,W,ETEC,580,A,OVERALL,Problems in Education,,11,90.363636364,1.206045378,92.0,88.0,0,0,0,0,0,0,0,0.0,0,,
UBCV,2021,W,ETEC,590,,64A,Graduating Project,Leah Macfadyen,22,91.954545455,2.698805251,96.0,86.0,0,0,0,0,0,0,0,0.0,0,4,18
UBCV,2021,W,ETEC,590,,OVERALL,Graduating Project,,22,91.954545455,2.698805251,96.0,86.0,0,0,0,0,0,0,0,0.0,0,4,18
UBCV,2021,W,FCOR,500,,101,Leadership and Sustainability,Justin Bull,38,81.5,2.565361784,86.0,73.0,0,0,0,0,0,0,1,5,28,4,0
UBCV,2021,W,FCOR,500,,OVERALL,Leadership and Sustainability,,38,81.5,2.565361784,86.0,73.0,0,0,0,0,0,0,1,5,28,4,0
UBCV,2021,W,FCOR,501,,101,Project Management,Stephanie Arbuckle,38,81.236842105,5.074761134,90.0,70.0,0,0,0,0,0,2,2,7,16,10,1
UBCV,2021,W,FCOR,501,,OVERALL,Project Management,,38,81.236842105,5.074761134,90.0,70.0,0,0,0,0,0,2,2,7,16,10,1
UBCV,2021,W,FCOR,502,,201,Entrepreneurship,Ramon Melser;Thomas Urban,38,86.526315789,4.892005846,95.0,79.0,0,0,0,0,0,0,0,3,11,11,13
UBCV,2021,W,FCOR,502,,OVERALL,Entrepreneurship,,38,86.526315789,4.892005846,95.0,79.0,0,0,0,0,0,0,0,3,11,11,13
UBCV,2021,W,FCOR,503,,201,Policy Analysis,Bulgan Batdorj;Jocelynn Fraser,38,86.342105263,3.808073328,93.0,78.0,0,0,0,0,0,0,0,2,13,14,9
UBCV,2021,W,FCOR,503,,OVERALL,Policy Analysis,,38,86.342105263,3.808073328,93.0,78.0,0,0,0,0,0,0,0,2,13,14,9
UBCV,2021,W,FCOR,599,,001,Project Proposal Development and Proof of Concept,Claire Armour;Daniel Sax;Francois Du Toit;Ira Sutherland;Jennifer Baron;Laura Grant;Martin Emile Queinnec;Paul Pickell;Sara Barron;Sarah Smith-Tripp,28,90.607142857,5.691704722,98.0,77.0,0,0,0,0,0,0,0,1,2,10,15
UBCV,2021,W,FCOR,599,,002,Project Proposal Development and Proof of Concept,Amy Blood;Daniel Sax;Laura Grant;Paul Pickell;Sara Barron;Zhaohua Cheng,10,96.6,6.275171534,100.0,79.0,0,0,0,0,0,0,0,1,0,0,9
UBCV,2021,W,FCOR,599,,OVERALL,Project Proposal Development and Proof of Concept,,38,92.184210526,6.353782713,100.0,77.0,0,0,0,0,0,0,0,2,2,10,24
UBCV,2021,W,FIPR,101,,001,Introduction to the History of Film Production,Abraham Katz;Bart Anderson;Rami Katz;Sam Mohseni,52,78.711538462,9.549328153,94.0,36.0,1,1.0,1.0,0,0,2,7,15.0,15,3.0,7
UBCV,2021,W,FIPR,101,,OVERALL,Introduction to the History of Film Production,,52,78.711538462,9.549328153,94.0,36.0,1,1.0,1.0,0,0,2,7,15.0,15,3.0,7
UBCV,2021,W,FIPR,131,,001,Introduction to Screen Acting,Bart Anderson;Brendan Prost,73,87.054794521,11.937208881,98.0,0.0,1,0.0,0.0,1,0,1,0,1.0,11,28.0,30
UBCV,2021,W,FIPR,131,,OVERALL,Introduction to Screen Acting,,73,87.054794521,11.937208881,98.0,0.0,1,0.0,0.0,1,0,1,0,1.0,11,28.0,30
UBCV,2021,W,FIPR,133,,001,Introduction to Film and Media Production,Faith Ilevbare;William Brown,32,66.375,25.182879489,87.0,1.0,5,1.0,0.0,3,1,1,5,5.0,5,6.0,0
UBCV,2021,W,FIPR,133,,002,Introduction to Film and Media Production,Faith Ilevbare;Jessica Johnson,36,91.027777778,5.598398297,98.0,72.0,0,0.0,0.0,0,0,0,1,0.0,2,8.0,25
UBCV,2021,W,FIPR,133,,OVERALL,Introduction to Film and Media Production,,68,79.426470588,21.528402743,98.0,1.0,5,1.0,0.0,3,1,1,6,5.0,7,14.0,25
UBCV,2021,W,FIPR,230,,001,Introduction to Motion Picture Directing,Antoine Bourges;Faith Ilevbare;Lael Mccall;Sam Mohseni,58,76.310344828,13.761383672,92.0,13.0,3,0.0,2.0,1,2,4,6,10.0,18,9.0,3
UBCV,2021,W,FIPR,230,,OVERALL,Introduction to Motion Picture Directing,,58,76.310344828,13.761383672,92.0,13.0,3,0.0,2.0,1,2,4,6,10.0,18,9.0,3
UBCV,2021,W,FIPR,233,,002,Film and Media Production I,Shannon Walsh,18,83.111111111,7.661123316,90.0,62.0,0,0.0,0.0,1,0,0,2,2.0,1,10.0,2
UBCV,2021,W,FIPR,233,,OVERALL,Film and Media Production I,,18,83.111111111,7.661123316,90.0,62.0,0,0.0,0.0,1,0,0,2,2.0,1,10.0,2
UBCV,2021,W,FIPR,234,,001,Production Planning and Professional Practices,Brendan Prost;Faith Ilevbare;Sharon Mcgowan,57,82.50877193,20.178774923,97.0,0.0,4,0.0,0.0,2,1,0,2,3.0,4,16.0,25
UBCV,2021,W,FIPR,234,,OVERALL,Production Planning and Professional Practices,,57,82.50877193,20.178774923,97.0,0.0,4,0.0,0.0,2,1,0,2,3.0,4,16.0,25
UBCV,2021,W,FIPR,299,,001,Directed Studies: On-Campus Research,Shannon Walsh,14,84.285714286,1.815682598,85.0,80.0,0,0.0,0.0,0,0,0,0,0.0,2,12.0,0
UBCV,2021,W,FIPR,299,,OVERALL,Directed Studies: On-Campus Research,,14,84.285714286,1.815682598,85.0,80.0,0,0.0,0.0,0,0,0,0,0.0,2,12.0,0
UBCV,2021,W,FIPR,330,,001,Intermediate Motion Picture Directing,Bart Anderson;Shannon Walsh,15,88.933333333,4.84718868,95.0,81.0,0,0.0,0.0,0,0,0,0,0.0,3,6.0,6
UBCV,2021,W,FIPR,330,,OVERALL,Intermediate Motion Picture Directing,,15,88.933333333,4.84718868,95.0,81.0,0,0.0,0.0,0,0,0,0,0.0,3,6.0,6
UBCV,2021,W,FIPR,337,,001,Cinematography and Lighting I,Devan Scott;Michelle Morris,15,85.533333333,4.596064569,92.0,78.0,0,0.0,0.0,0,0,0,0,2.0,3,6.0,4
UBCV,2021,W,FIPR,337,,OVERALL,Cinematography and Lighting I,,15,85.533333333,4.596064569,92.0,78.0,0,0.0,0.0,0,0,0,0,2.0,3,6.0,4
UBCV,2021,W,FIPR,338,,001,Motion Picture Sound,Caisha Lea Bremner-Thompson;Justin Aucoin;Michelle Morris,15,85.266666667,10.793295979,98.0,70.0,0,0.0,0.0,0,0,1,3,1.0,3,0.0,7
UBCV,2021,W,FIPR,338,,OVERALL,Motion Picture Sound,,15,85.266666667,10.793295979,98.0,70.0,0,0.0,0.0,0,0,1,3,1.0,3,0.0,7
UBCV,2021,W,FIPR,339,,001,Post-Production Techniques I,Alejandro Yoshizawa;Refael Spivak,13,84.923076923,9.114654304,97.0,60.0,0,0.0,0.0,1,0,0,0,1.0,3,5.0,3
UBCV,2021,W,FIPR,339,,OVERALL,Post-Production Techniques I,,13,84.923076923,9.114654304,97.0,60.0,0,0.0,0.0,1,0,0,0,1.0,3,5.0,3
UBCV,2021,W,FIPR,433,,001,Film and Media Production III,Antoine Bourges;Igor Drljaca,9,80.111111111,4.400126261,90.0,75.0,0,0.0,0.0,0,0,0,1,2.0,5,0.0,1
UBCV,2021,W,FIPR,433,,OVERALL,Film and Media Production III,,9,80.111111111,4.400126261,90.0,75.0,0,0.0,0.0,0,0,0,1,2.0,5,0.0,1
UBCV,2021,W,FIPR,434,,001,Producing for Film and Television,Lael Mccall;Michelle Morris;Refael Spivak;Tom Scholte,15,85.933333333,2.374467359,90.0,82.0,0,0.0,0.0,0,0,0,0,0.0,5,8.0,2
UBCV,2021,W,FIPR,434,,OVERALL,Producing for Film and Television,,15,85.933333333,2.374467359,90.0,82.0,0,0.0,0.0,0,0,0,0,0.0,5,8.0,2
UBCV,2021,W,FIPR,436,A,001,Documentary Development and Production,Shannon Walsh;Suzanne Friesen,10,80.1,8.198238293,88.0,60.0,0,0.0,0.0,1,0,0,1,0.0,4,4.0,0
UBCV,2021,W,FIPR,436,A,OVERALL,Documentary Development and Production,,10,80.1,8.198238293,88.0,60.0,0,0.0,0.0,1,0,0,1,0.0,4,4.0,0
UBCV,2021,W,FIPR,436,B,001,Documentary Development and Production,Shannon Walsh,6,85.333333333,5.645056835,93.0,76.0,0,0.0,0.0,0,0,0,0,1.0,1,3.0,1
UBCV,2021,W,FIPR,436,B,OVERALL,Documentary Development and Production,,6,85.333333333,5.645056835,93.0,76.0,0,0.0,0.0,0,0,0,0,1.0,1,3.0,1
UBCV,2021,W,FIPR,439,,001,Post-Production Techniques II,Lael Mccall;Refael Spivak,14,87.285714286,2.367360472,91.0,83.0,0,0.0,0.0,0,0,0,0,0.0,2,9.0,3
UBCV,2021,W,FIPR,439,,OVERALL,Post-Production Techniques II,,14,87.285714286,2.367360472,91.0,83.0,0,0.0,0.0,0,0,0,0,0.0,2,9.0,3
UBCV,2021,W,FIPR,469,A,001,Special Projects,Alejandro Yoshizawa,16,78.625,21.319396489,92.0,0.0,1,0.0,0.0,0,0,0,1,0.0,10,3.0,1
UBCV,2021,W,FIPR,469,A,OVERALL,Special Projects,,16,78.625,21.319396489,92.0,0.0,1,0.0,0.0,0,0,0,1,0.0,10,3.0,1
UBCV,2021,W,FIPR,469,G,001,Special Projects,Bart Anderson;Igor Drljaca;Refael Spivak,14,84.642857143,1.33630621,85.0,80.0,0,0.0,0.0,0,0,0,0,0.0,1,13.0,0
UBCV,2021,W,FIPR,469,G,OVERALL,Special Projects,,14,84.642857143,1.33630621,85.0,80.0,0,0.0,0.0,0,0,0,0,0.0,1,13.0,0
UBCV,2021,W,FIPR,469,H,001,Special Projects,Bart Anderson,14,85.0,0.0,85.0,85.0,0,0.0,0.0,0,0,0,0,0.0,0,14.0,0
UBCV,2021,W,FIPR,469,H,OVERALL,Special Projects,,14,85.0,0.0,85.0,85.0,0,0.0,0.0,0,0,0,0,0.0,0,14.0,0
UBCV,2021,W,FISH,500,,001,Issues in Fisheries Research: Seminars - Fisheries Management,Colette Wabnitz;Gabriel Reygondeau;Ussif Rashid Sumaila,18,92.5,2.502939448,96.0,88.0,0,0,0,0,0,0,0,0,0,3,15
UBCV,2021,W,FISH,500,,OVERALL,Issues in Fisheries Research: Seminars - Fisheries Management,,18,92.5,2.502939448,96.0,88.0,0,0,0,0,0,0,0,0,0,3,15
UBCV,2021,W,FISH,506,F,001,Current Topics in Fisheries,Charles Menzies,8,89.5,1.690308509,92.0,87.0,0,0,0,0,0,0,0,0,0,3,5
UBCV,2021,W,FISH,506,F,OVERALL,Current Topics in Fisheries,,8,89.5,1.690308509,92.0,87.0,0,0,0,0,0,0,0,0,0,3,5
UBCV,2021,W,FISH,507,,003,Grand Challenges in Ocean Leadership,Simon Donner,18,89.166666667,1.790497795,92.0,86.0,0,0,0,0,0,0,0,0,0,11,7
UBCV,2021,W,FISH,507,,OVERALL,Grand Challenges in Ocean Leadership,,18,89.166666667,1.790497795,92.0,86.0,0,0,0,0,0,0,0,0,0,11,7
UBCV,2021,W,FISH,520,,001,"Fisheries Conservation, Governance, and Evaluation",Amanda Vincent;Andrew Trites;Brett Van Poorten;Brian Hunt;Camilla Speller;Carl John Walters;Charles Menzies;Daniel Pauly;David Rosen;Douglas Harris;Eric Parkinson;Evelyn Pinkerton;Jordan Rosenfeld;Marie Auger-Methe;Murdoch Mcallister;Thomas Carruthers;Tony Pitcher;Ussif Rashid Sumaila;Villy Christensen;Wai Lung Cheung,7,89.714285714,2.927700219,93.0,84.0,0,0,0,0,0,0,0,0,1,2,4
UBCV,2021,W,FISH,520,,OVERALL,"Fisheries Conservation, Governance, and Evaluation",,7,89.714285714,2.927700219,93.0,84.0,0,0,0,0,0,0,0,0,1,2,4
UBCV,2021,W,FIST,100,,001,Introduction to Film Studies,Christine Evans;Kathleen Wise;Qing Cao;Tamar Hanstke,115,76.660869565,12.447706022,94.0,17.0,4,2,4.0,3.0,7,3,16,19.0,27,20,10
UBCV,2021,W,FIST,100,,003,Introduction to Film Studies,Alexander Christensen;Andrew Kirby;Christine Evans;Gabrielle Berry;Qing Cao,110,72.927272727,17.494800848,94.0,0.0,13,4,2.0,6.0,5,7,8,10.0,27,17,11
UBCV,2021,W,FIST,100,,004,Introduction to Film Studies,Andrew Kirby;Brent Strang;Gabrielle Berry;Michael Stringer,84,76.226190476,11.2049378,92.0,0.0,2,0,0.0,3.0,3,11,11,18.0,24,11,1
UBCV,2021,W,FIST,100,,OVERALL,Introduction to Film Studies,,309,75.213592233,14.227728428,94.0,0.0,19,6,6.0,12.0,15,21,35,47.0,78,48,22
UBCV,2021,W,FIST,200,,002,Introduction to Canadian Cinema,Brent Strang;Christine Evans;Lisa Coulthard,39,77.897435897,10.698733009,94.0,50.0,0,2,0.0,3.0,1,3,4,6.0,7,10,3
UBCV,2021,W,FIST,200,,OVERALL,Introduction to Canadian Cinema,,39,77.897435897,10.698733009,94.0,50.0,0,2,0.0,3.0,1,3,4,6.0,7,10,3
UBCV,2021,W,FIST,210,,002,Early Cinema,Joseph Clark,39,81.0,19.661611006,97.0,2.0,2,0,0.0,0.0,0,2,1,4.0,7,14,9
UBCV,2021,W,FIST,210,,OVERALL,Early Cinema,,39,81.0,19.661611006,97.0,2.0,2,0,0.0,0.0,0,2,1,4.0,7,14,9
UBCV,2021,W,FIST,220,,002,Hollywood Cinema 1930-1960,Angela Morrison;Gabrielle Berry;Lisa Coulthard,79,75.873417722,16.397597611,95.0,0.0,4,3,1.0,2.0,5,5,10,9.0,13,15,12
UBCV,2021,W,FIST,220,,OVERALL,Hollywood Cinema 1930-1960,,79,75.873417722,16.397597611,95.0,0.0,4,3,1.0,2.0,5,5,10,9.0,13,15,12
UBCV,2021,W,FIST,230,,001,Introduction to Asian Cinema,Brent Strang;Mila Zuo;Su-Anne Yeo,41,85.804878049,8.706949845,100.0,59.0,0,0,1.0,0.0,1,1,2,3.0,5,12,16
UBCV,2021,W,FIST,230,,OVERALL,Introduction to Asian Cinema,,41,85.804878049,8.706949845,100.0,59.0,0,0,1.0,0.0,1,1,2,3.0,5,12,16
UBCV,2021,W,FIST,240,,001,Media Industries,Brent Strang,40,76.3,11.207140581,95.0,42.0,1,1,2.0,0.0,3,4,6,6.0,7,8,2
UBCV,2021,W,FIST,240,,002,Media Industries,Brent Strang;Ernest Mathijs,38,77.868421053,10.790814544,95.0,38.0,1,0,2.0,0.0,2,4,1,8.0,9,9,2
UBCV,2021,W,FIST,240,,OVERALL,Media Industries,,78,77.064102564,10.963149305,95.0,38.0,2,1,4.0,0.0,5,8,7,14.0,16,17,4
UBCV,2021,W,FIST,300,,001,Cult Cinema,Alexander Christensen;Angela Morrison;Ernest Mathijs;Harrison Wade,99,85.747474747,8.9343906,97.0,37.0,1,0,2.0,0.0,0,2,3,5.0,21,27,38
UBCV,2021,W,FIST,300,,OVERALL,Cult Cinema,,99,85.747474747,8.9343906,97.0,37.0,1,0,2.0,0.0,0,2,3,5.0,21,27,38
UBCV,2021,W,FIST,331,,002,Studies in Film Theory,Christine Evans,25,79.2,10.360180179,89.0,47.0,1,0,1.0,1.0,0,2,0,2.0,10,8,0
UBCV,2021,W,FIST,331,,OVERALL,Studies in Film Theory,,25,79.2,10.360180179,89.0,47.0,1,0,1.0,1.0,0,2,0,2.0,10,8,0
UBCV,2021,W,FIST,332,,001,Studies in Genre or Period,Brian Mcilroy;Lisa Coulthard;Sarah Shamash,27,93.740740741,14.585537074,100.0,26.0,1,0,0.0,0.0,0,0,0,1.0,1,1,23
UBCV,2021,W,FIST,332,,OVERALL,Studies in Genre or Period,,27,93.740740741,14.585537074,100.0,26.0,1,0,0.0,0.0,0,0,0,1.0,1,1,23
UBCV,2021,W,FIST,334,,001,Seminar in Documentary,Chelsea Birks;Chelsea Victoria Goodey Birks,19,78.684210526,9.285907073,91.0,53.0,0,1,0.0,1.0,0,0,2,6.0,5,2,2
UBCV,2021,W,FIST,334,,OVERALL,Seminar in Documentary,,19,78.684210526,9.285907073,91.0,53.0,0,1,0.0,1.0,0,0,2,6.0,5,2,2
UBCV,2021,W,FIST,336,,001,Seminar in European Cinema,Brian Mcilroy;Su-Anne Yeo,21,84.714285714,7.294812247,93.0,61.0,0,0,0.0,1.0,0,0,0,2.0,6,7,5
UBCV,2021,W,FIST,336,,OVERALL,Seminar in European Cinema,,21,84.714285714,7.294812247,93.0,61.0,0,0,0.0,1.0,0,0,0,2.0,6,7,5
UBCV,2021,W,FIST,338,A,001,Asian and Australasian Cinema,Joceline Andersen;Mila Zuo,27,75.148148148,12.781307576,87.0,33.0,2,0,1.0,0.0,0,0,5,7.0,10,2,0
UBCV,2021,W,FIST,338,A,OVERALL,Asian and Australasian Cinema,,27,75.148148148,12.781307576,87.0,33.0,2,0,1.0,0.0,0,0,5,7.0,10,2,0
UBCV,2021,W,FIST,340,,001,Media Audiences,Ernest Mathijs;Gerrit Krueper,42,88.880952381,4.278148568,94.0,69.0,0,0,0.0,0.0,0,1,0,0.0,2,18,21
UBCV,2021,W,FIST,340,,OVERALL,Media Audiences,,42,88.880952381,4.278148568,94.0,69.0,0,0,0.0,0.0,0,1,0,0.0,2,18,21
UBCV,2021,W,FIST,430,,001,Studies in Auteurism,Christine Evans,24,86.666666667,5.418700844,92.0,69.0,0,0,0.0,0.0,0,1,1,0.0,2,12,8
UBCV,2021,W,FIST,430,,OVERALL,Studies in Auteurism,,24,86.666666667,5.418700844,92.0,69.0,0,0,0.0,0.0,0,1,1,0.0,2,12,8
UBCV,2021,W,FIST,432,,001,Seminar in Motion Picture Forms,Christine Evans,22,82.318181818,10.489842541,90.0,45.0,1,0,0.0,0.0,2,0,0,0.0,5,13,1
UBCV,2021,W,FIST,432,,OVERALL,Seminar in Motion Picture Forms,,22,82.318181818,10.489842541,90.0,45.0,1,0,0.0,0.0,2,0,0,0.0,5,13,1
UBCV,2021,W,FIST,436,,001,Seminar in American Cinema Since 1960,Brent Strang;Lisa Coulthard,21,74.761904762,18.835882676,93.0,21.0,3,0,0.0,0.0,0,0,5,4.0,2,4,3
UBCV,2021,W,FIST,436,,OVERALL,Seminar in American Cinema Since 1960,,21,74.761904762,18.835882676,93.0,21.0,3,0,0.0,0.0,0,0,5,4.0,2,4,3
UBCV,2021,W,FIST,445,,001,Majors and Honours Seminar,Lisa Coulthard,19,88.315789474,2.625783091,94.0,83.0,0,0,0.0,0.0,0,0,0,0.0,2,9,8
UBCV,2021,W,FIST,445,,OVERALL,Majors and Honours Seminar,,19,88.315789474,2.625783091,94.0,83.0,0,0,0.0,0.0,0,0,0,0.0,2,9,8
UBCV,2021,W,FIST,520,,001,Advanced Film and Media Criticism,Mila Zuo,7,87.142857143,1.67616342,89.0,84.0,0,0,0.0,0.0,0,0,0,0.0,1,6,0
UBCV,2021,W,FIST,520,,OVERALL,Advanced Film and Media Criticism,,7,87.142857143,1.67616342,89.0,84.0,0,0,0.0,0.0,0,0,0,0.0,1,6,0
UBCV,2021,W,FMST,210,,101,Family Context of Human Development,Anna Dawczyk;Emma Nesbitt;Harjot Kular;Yijia Zhang,222,84.184684685,10.978676974,98.0,0.0,5,0.0,2.0,0.0,7,2,16,21,41,53,75
UBCV,2021,W,FMST,210,,103,Family Context of Human Development,Colter Uscola;Jamie Bradley;Kathleen Greaves;Manlin Cai;Natalie Nicole Perel;Nika Perel;Shucheng Yang;Xiaoyi Liu,344,81.773255814,9.383676969,95.0,19.0,5,4.0,4.0,5.0,5,11,18,45,83,119,45
UBCV,2021,W,FMST,210,,104,Family Context of Human Development,Minheng Chen;Rafael Wainer;Siqi Qin,177,74.994350282,9.605571995,88.0,23.0,4,1.0,2.0,8.0,9,16,37,38,47,15,0
UBCV,2021,W,FMST,210,,201,Family Context of Human Development,Emma Nesbitt;Kathleen Greaves;Manlin Cai,129,78.503875969,12.633737095,93.0,24.0,6,0.0,2.0,3.0,4,12,13,16,22,37,14
UBCV,2021,W,FMST,210,,206,Family Context of Human Development,Brandy Wiebe;Chelsea Freeborn;Colter Uscola;Harjot Kular;Phyllis Johnson,184,78.951086957,9.964022654,95.0,0.0,2,2.0,4.0,2.0,2,8,18,40,64,30,12
UBCV,2021,W,FMST,210,,207,Family Context of Human Development,Anna Dawczyk;Emily Cheung-Ismailzai;Victoria Barclay,193,81.772020725,9.599253691,96.0,38.0,3,3.0,2.0,2.0,7,4,13,23,49,53,34
UBCV,2021,W,FMST,210,,OVERALL,Family Context of Human Development,,1249,80.487590072,10.575357546,98.0,0.0,25,10.0,16.0,20.0,34,53,115,183,306,307,180
UBCV,2021,W,FMST,238,,201,Family Resource Management,Anna-Rae Alaton;Emily Cheung-Ismailzai;Phyllis Johnson,98,75.214285714,8.425843896,94.0,58.0,0,0.0,3.0,6.0,9,17,13,18,17,11,4
UBCV,2021,W,FMST,238,,OVERALL,Family Resource Management,,98,75.214285714,8.425843896,94.0,58.0,0,0.0,3.0,6.0,9,17,13,18,17,11,4
UBCV,2021,W,FMST,312,,104,Parent-child Relationships,Brett Matsushita;Rafael Wainer,89,77.146067416,11.376361619,92.0,3.0,1,1.0,2.0,3.0,4,5,11,17,29,12,4
UBCV,2021,W,FMST,312,,201,Parent-child Relationships,Jiaxin Gu;Kathleen Greaves;Rafael Wainer,71,80.971830986,11.786156324,92.0,35.0,2,1.0,4.0,0.0,1,4,5,4,9,30,11
UBCV,2021,W,FMST,312,,203,Parent-child Relationships,Chelsea Freeborn;Minheng Chen,86,81.081395349,5.224861645,90.0,63.0,0,0.0,0.0,1.0,1,1,8,19,35,19,2
UBCV,2021,W,FMST,312,,204,Parent-child Relationships,Chelsea Freeborn;Nicole Anaya,87,78.586206897,9.759374413,90.0,19.0,1,1.0,1.0,1.0,4,4,8,14,34,17,2
UBCV,2021,W,FMST,312,,OVERALL,Parent-child Relationships,,333,79.354354354,9.901957058,92.0,3.0,4,3.0,7.0,5.0,10,14,32,54,107,78,19
UBCV,2021,W,FMST,314,,102,Relationship Development,Anna Dawczyk;Emily Cheung-Ismailzai;Ryan Stillwagon,83,84.036144578,6.874210878,94.0,54.0,0,1.0,0.0,1.0,2,1,3,5,18,37,15
UBCV,2021,W,FMST,314,,105,Relationship Development,Anna Dawczyk;Silvia Bartolic;Tom Einhorn,90,85.911111111,6.396355079,96.0,60.0,0,0.0,0.0,1.0,2,2,2,4,11,46,22
UBCV,2021,W,FMST,314,,201,Relationship Development,Silvia Bartolic;Sylvia Fuller;Tom Einhorn,90,78.133333333,6.711050756,91.0,43.0,1,0.0,1.0,0.0,4,1,11,23,35,13,1
UBCV,2021,W,FMST,314,,202,Relationship Development,Anna Dawczyk;Kailey Peckford;Mary Connolly;Rafael Wainer,77,83.246753247,12.089747553,98.0,23.0,2,0.0,0.0,1.0,5,2,1,4,13,29,20
UBCV,2021,W,FMST,314,,203,Relationship Development,Anna Dawczyk;Hazel Hollingdale;Rafael Wainer;Xueqing Zhang,94,86.106382979,5.844707348,94.0,64.0,0,0.0,0.0,0.0,2,2,3,3,14,44,26
UBCV,2021,W,FMST,314,,OVERALL,Relationship Development,,434,83.50921659,8.266974717,98.0,23.0,3,1.0,1.0,3.0,15,8,20,39,91,169,84
UBCV,2021,W,FMST,316,,101,Human Sexuality,Hazel Hollingdale;Kathleen Greaves;Mary Jessome;Silvia Bartolic;Victoria Barclay,76,81.736842105,8.660051456,93.0,58.0,0,0.0,2.0,3.0,2,2,4,11,17,22,13
UBCV,2021,W,FMST,316,,102,Human Sexuality,Brandy Wiebe;Sean Lauer;Victoria Barclay,70,70.842857143,10.164781076,91.0,42.0,2,2.0,6.0,5.0,10,8,16,5,10,4,2
UBCV,2021,W,FMST,316,,201,Human Sexuality,Brandy Wiebe;Pardis Ebadi,63,68.682539683,16.53327573,89.0,0.0,3,5.0,4.0,5.0,8,7,6,7,14,4,0
UBCV,2021,W,FMST,316,,203,Human Sexuality,Harjot Kular;Kathleen Greaves;Mary Jessome;Pengcheng Fang,87,81.482758621,9.257130588,93.0,41.0,1,1.0,0.0,3.0,3,2,6,11,21,27,12
UBCV,2021,W,FMST,316,,OVERALL,Human Sexuality,,296,76.307432432,12.675215861,93.0,0.0,6,8.0,12.0,16.0,23,19,32,34,62,57,27
UBCV,2021,W,FNEL,101,,001,Introduction to a Salish Language I,Fiona Campbell;Larry Grant,9,89.0,5.315072906,96.0,79.0,0,0,0,0,0,0.0,0,1,0.0,4,4
UBCV,2021,W,FNEL,101,,OVERALL,Introduction to a Salish Language I,,9,89.0,5.315072906,96.0,79.0,0,0,0,0,0,0.0,0,1,0.0,4,4
UBCV,2021,W,FNEL,102,,001,Introduction to a Salish Language II,Charla Grace Point Bassett;Fiona Campbell;Larry Grant,9,91.444444444,3.12694384,95.0,85.0,0,0,0,0,0,0.0,0,0,0.0,2,7
UBCV,2021,W,FNEL,102,,OVERALL,Introduction to a Salish Language II,,9,91.444444444,3.12694384,95.0,85.0,0,0,0,0,0,0.0,0,0,0.0,2,7
UBCV,2021,W,FNEL,180,,001,Introduction to Endangered Language Documentation and Revitalization,Cheyanne Connell;Mark Turin,30,70.366666667,23.599361963,93.0,0.0,3,1,3,1,1,0.0,3,2,8.0,6,2
UBCV,2021,W,FNEL,180,,OVERALL,Introduction to Endangered Language Documentation and Revitalization,,30,70.366666667,23.599361963,93.0,0.0,3,1,3,1,1,0.0,3,2,8.0,6,2
UBCV,2021,W,FNEL,201,,001,Intermediate Salish Language I,Charla Grace Point;Charla Grace Point Bassett;Fiona Campbell,12,78.0,23.112373703,100.0,20.0,1,0,1,0,1,0.0,2,0,1.0,1,5
